matcode,title,ref,au,safstk,reorder,ar,desk,ordcst,eoq,lt,safty,auamt,spare,gr,nm,pstock,ind,nsaftystk,specno,matgroup,section,group_b,group_c,group_a,abc,reordqty,unitrate,dwgno
400038,FILTER CAPACITOR                             ,25/18.5 KW RRU                      ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400039,Box Assembly 18.5KW RRU                      ,18.5KW RRU                          ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400040,TESTED 25 KW RRU BOX                         ,25 KW RRU                           ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400041,Tested Box Assembly 18.5 KW RRU              ,18.5 KW RRU                         ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400042,Finished  RRU 18.5 KW RRU                    ,18.5 KW RRU                         ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400043,Despatched  RRU 18.5 KW RRU                  ,18.5 KW RRU                         ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Finishing                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400044,WOUND CORE  18.5 KW RRU                      ,18.5 KW RRU                         ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400045,MAGI 18.5 KW RRU                             ,18.5 KW RRU                         ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400046,POTENTIOMETER 18.5KW RRU                     ,18.5KW RRU                          ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400047,BALLAST 18.5 KW RRU                          ,18.5 KW RRU                         ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400048,FIELD DIODE 18.5 KW RRU                      ,18.5 KW RRU                         ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400049,CURRENT DETECTOR DT2 18.5KW RRU              ,18.5KW RRU                          ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400050,VOLTAGE DETECTOR DT1 18.5 KW RRU             ,18.5 KW RRU                         ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400051,TESTED RACK 18.5 KW RRU                      ,18.5 KW RRU                         ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400052,DESPATCH ITEMS 18.5 KW ALT. & RRU            ,18.5 KW  ALT. WITH RRU              ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Finishing                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400053,18.5 KW AUX.ALT.WITH RRU DESPATCH            ,18.5 KW ALTR. WITH RRU              ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Finishing                ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400055,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400056,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400057,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400058,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400059,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400060,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400061,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400062,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400063,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400064,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400065,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400066,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400067,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400068,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400069,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400070,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400071,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400072,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400073,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400074,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400075,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400076,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400077,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400079,FINISHED 25KW RRU                            ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400080,TESTED BOX ASSEMBLY 25 KW RRU                ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,CP & RRU                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400081,TURNED ROTOR                                 ,25 KW                               ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Machine Shop             ,NULL,NULL,NULL,A ,NULL,0,NULL
400082,TURNED ROTOR                                 ,18.5 KW                             ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Machine Shop             ,NULL,NULL,NULL,A ,NULL,0,NULL
400083,READY FOR DESPATCH                           ,RRU FOR 25 KW                       ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Despatch                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400084,READY FOR DESPATCH                           ,25 KW TLA WITH RRU                  ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Despatch                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400101,DIODE DISC ASSEMBLY                          ,1610/1810                           ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400102,DIODE DISC ASSEMBLY                          ,2015/2265                           ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400103,DIODE DISC ASSEMBLY                          ,SL225/2510/2810                     ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400104,DIODE DISC ASSEMBLY                          ,3160/3560                           ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400105,DIODE DISC ASSEMBLY                          ,4010                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400106,DIODE DISC ASSEMBLY                          ,4500                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40011 ,BLANK - DELETED                              ,NULL,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,GP Trial                 ,NULL,NULL,NULL,A ,NULL,0,NULL
400111,DIODE DISC WITH DIODES                       ,1610/1810                           ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400112,DIODE DISC WITH DIODES                       ,2015/2265                           ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400113,DIODE DISC WITH DIODES                       ,2510/2810                           ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400114,DIODE DISC WITH DIODES                       ,3160/3560                           ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400115,DIODE DISC WITH DIODES                       ,4010                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400116,DIODE DISC WITH DIODES                       ,4500                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400117,DIODE DISC WITH DIODES                       ,SL225                               ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Assembly                 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400121,STACKED EX. ARMATURE                         ,1610                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400122,STACKED EX. ARMATURE                         ,1810                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400123,STACKED EX. ARMATURE                         ,2015/SL225                          ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400124,STACKED EX. ARMATURE                         ,2510                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400125,STACKED EX. ARMATURE                         ,2810                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400126,STACKED EX. ARMATURE                         ,3160                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400127,STACKED EX. ARMATURE                         ,3560                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400128,STACKED EX. ARMATURE                         ,4010                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400129,STACKED EX. ARMATURE                         ,4500                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400141,WOUND EX. ARMATURE                           ,1610                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400142,WOUND EX. ARMATURE                           ,1810                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400143,WOUND EX. ARMATURE                           ,2015/SL225                          ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400144,WOUND EX. ARMATURE                           ,2510                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400145,WOUND EX. ARMATURE                           ,2810                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400146,WOUND EX. ARMATURE                           ,3160                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400147,WOUND EX. ARMATURE                           ,3560                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400148,WOUND EX. ARMATURE                           ,4010                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400149,WOUND EX. ARMATURE                           ,4500                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400161,STACKED EX. FIELD                            ,1610                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400162,STACKED EX. FIELD                            ,1810                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400163,STACKED EX. FIELD                            ,2015/SL225                          ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400164,STACKED EX. FIELD                            ,2810                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400171,WOUND EX. FIELD                              ,1610                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400172,WOUND EX. FIELD                              ,1810                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400173,WOUND EX. FIELD                              ,2015/SL225                          ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400174,WOUND EX. FIELD                              ,2810                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Winding                  ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400191,E - LAMINATION STACK                         ,LOW                                 ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400192,I - LAMINATION STACK                         ,LOW                                 ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400193,E - LAMINATION STACK                         ,MEDIUM                              ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400194,I - LAMINATION STACK                         ,MEDIUM                              ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400195,E - LAMINATION STACK                         ,HIGH                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400196,I - LAMINATION STACK                         ,HIGH                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Fabrication              ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400201,MACHINED FAN                                 ,1610                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Machine Shop             ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400202,MACHINED FAN                                 ,1810                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Machine Shop             ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400203,MACHINED FAN                                 ,2015                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Machine Shop             ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400204,MACHINED FAN                                 ,2265                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Machine Shop             ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400205,MACHINED FAN                                 ,SL225                               ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Machine Shop             ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400206,MACHINED FAN                                 ,2510                                ,NO,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,Sub Assembly        ,Machine Shop             ,NULL,NULL,NULL,NULL,NULL,NULL,NULL
